ID,WIKI_PAGE,Cause_of_Death,Death_Summary
1304b33d8ac167e5ff7517a9903e8635,Hal_Walker,No relevant section found,No relevant section found
c782b9de29c4506193ed21af74f20ee5,Helen_Walker,cancer,"Walker died on March 10, 1968, in North Hollywood, California, at the age of 47, after battling cancer for nine years."
0b2d5732c7b78199e7b3b8d1bcdd4bcb,Jerry_Jeff_Walker,Throat cancer,"Walker held an annual birthday celebration in Austin and Gruene, Texas, with performances by famous country musicians. He passed away at the age of 78 from throat cancer in an Austin hospital."
016cac9d4c5bc615e9de01a8d94d15e0,John_Walker,No relevant section found,No relevant section found
5572df11ca313bcc3c8d8efbca4c3bed,Johnnie_Walker,Unknown,"After the death of the founder, John Walker, his son Alexander 'Alec' Walker and grandson Alexander Walker II played a significant role in establishing Johnnie Walker whisky as a popular brand. The Spirits Act of 1860 allowed for the blending of grain whiskies with malt whiskies, leading to the rise of blended Scotch whisky, which was lighter and sweeter and appealed to a wider audience. Alec Walker introduced the brand's square bottle in 1860, making it more convenient for storage and transportation. The label was also placed at an angle of 24 degrees upwards left to right, making it more visible and recognizable from a distance. The arrival of a railway in Kilmarnock, where the brand was produced, boosted sales as it facilitated the transportation of goods to merchant ships. Alec created Johnnie Walker's first commercial blend in 1865 and named it Old Highland Whisky. By the time Alexander Walker II inherited the company, whisky sales accounted for a significant portion of the firm's income."
e60d27e0a56549b4a43c6ba0b7326b2f,Jonathan_Walker,No relevant section found,No relevant section found
ab11a84b63fa3387968ec75bf5f52b33,Junior_Walker,cancer,"The text states that Walker, also known as Autry DeWalt Mixon Jr., died of cancer at the age of 64 in Battle Creek, Michigan, on November 23, 1995. He is buried in Oak Hill Cemetery in Battle Creek, with a marker that bears both his birth name and his stage name."
3c9208e38385f04d9ab83b40a34e585b,Margaret_Walker,Breast cancer,"The text mentions that Walker died of breast cancer in Chicago, Illinois in 1998 at the age of 83. It also states that she was inducted into The Chicago Literary Hall of Fame in 2014 and honored with a historical marker through the Mississippi Writers Trail."
f2b3e90d08ad30e017c1a37e155d11be,Mary_Edwards_Walker,No relevant section found,No relevant section found
7fedffd267733c0f2ac1839676aabf2b,Nancy_Walker,Lung cancer,"The text states that Walker died from lung cancer on March 25, 1992, at the age of 69, in Studio City, California."
8d991670b151c0be808cea05f59707e9,Nella_Walker,unknown,"The individual in question was an actress who appeared in a total of 117 movies. She lived in Los Angeles and passed away there on March 22, 1971, at the age of 85."
243e5bdfe1cc362921a7902c9dc1ae3f,Olene_Walker,No relevant section found,No relevant section found
604d92c91852a409057d2c3b06545d9d,Patrick_Gordon_Walker,No relevant section found,No relevant section found
a15ec9d1472510708f6abcd72bdbd5e0,Paul_Walker,Physical trauma and burns.,"On November 30, 2013, Paul Walker and Roger Rodas were involved in a car accident in Santa Clarita, California. Rodas was driving a Porsche Carrera GT at a high speed when he lost control of the car and crashed into a lamp post and trees. The car caught fire, and both Walker and Rodas were knocked out by the impact. Rodas died instantly from multiple physical trauma, while Walker died within seconds from a combination of physical trauma and burns. The investigation determined that the speed of the car and the age of the tires were the primary reasons for the crash. Walker's death caused a hiatus in the production of the film Furious 7, and his friends and co-stars paid tribute to him on social media. Walker's body was cremated, and his ashes were buried in a non-denominational ceremony. A documentary about his life titled I Am Paul Walker was released in 2018."
5a551c49bbaa259e4b769ca2aa787a0f,Richard_L._Walker,No relevant section found,No relevant section found
8451e8104e1e8d352120abbedd55ea39,Robert_Walker,No relevant section found,No relevant section found
56caea52a751deb1c4a5bcb1975a1967,Robert_J._Walker,unknown,"Robert J. Walker died in Washington, D.C. in 1869 and is buried at Oak Hill cemetery. His son-in-law, Benjamin H. Brewster, served as Attorney General under Chester A. Arthur. The University of Pittsburgh holds many of Walker's papers, which have been digitized. Initially, Walker County in Texas was named after him, but the honor was later withdrawn due to his support of the Union during the Civil War. The survey ship Robert J. Walker, as well as a merchant vessel with the same name, were also named after him."
527300038a167e4df147f80e4260d5e9,T-Bone_Walker,bronchial pneumonia,"The text states that Walker's career started to decline after a stroke in 1974. He passed away in 1975 at the age of 64 due to bronchial pneumonia, which was a result of another stroke. Walker's influence on musicians was significant and spanned across generations."
f3bb52b5b8b0b1525a9a910174a0de37,William_Walker,No relevant section found,No relevant section found
faf800d3daa7935e49fbadff1e825a2c,"Art_Wall,_Jr.",No relevant section found,No relevant section found
d993cdc4bdb72f35f87a0a59d5007616,William_Warfield,The cause of death was neck injuries from a fall.,"In 1962, William Warfield started experiencing problems with his voice, which affected his ability to sing the high notes he once could. His voice had deepened to a bass by 1966, and he had to compensate by singing more expressively. By 1976, Warfield was no longer singing as frequently, but he did serve as a narrator in orchestral works and occasionally performed in roles that required sprechstimme. In 1976, he reprised his role as Porgy in a production of Porgy and Bess. Despite his vocal issues, Warfield continued to sing on occasion, although his voice was practically gone by then. He died in 2002 from injuries sustained in a fall."
a6a1f94ed1e83058c05b44227c183b82,William_Warham,Unknown/Not mentioned,"The text states that William Warham, who was generous in public and modest in private, died while visiting his nephew, also named William Warham. He was buried in Canterbury Cathedral and was succeeded as Archbishop of Canterbury by Thomas Cranmer. Additionally, a guild was named after him."
c10f53e9204d4f0318f732289703ee3e,Andy_Warhol,Gunshot wounds,"On June 3, 1968, feminist writer Valerie Solanas shot artist Andy Warhol and art critic Mario Amaya at Warhol's studio, The Factory. Solanas had written the SCUM Manifesto, a feminist tract advocating for the elimination of men. She had been turned away from the Factory earlier that day after asking for the return of a script she had given to Warhol. Warhol was seriously wounded and had lasting physical effects from the attack. Solanas was arrested and diagnosed with paranoid schizophrenia. After the shooting, the Factory scene increased its security and Warhol and journalist John Wilcock founded Interview magazine in 1969."
c60c4d6b93a14ce91da572a2af506c77,Fred_Waring,stroke,"Waring died on July 29, 1984, at his summer home in State College, Pennsylvania. He had just finished videotaping a concert with his ensemble and completing his annual summer choral workshop. In his later years, he conducted many workshops at Penn State and designated the university to house his collection of archives and memorabilia. He was also a trustee at his alma mater and was honored as a distinguished alumnus."
ffc02728a8f330b2ee132762d078881d,Alfred_Russel_Wallace,Unknown.,"On November 7, 1913, Alfred Russel Wallace died at his home at the age of 90. His death was widely reported in the press, with The New York Times calling him ""the last of the giants"" and praising his revolutionary scientific contributions. Despite suggestions to have him buried in Westminster Abbey, Wallace's wife honored his wishes and he was buried in the small cemetery at Broadstone, Dorset. In 1915, a medallion of Wallace was placed in Westminster Abbey near Charles Darwin's grave."
ec527c2bb65961e6898301243088a22d,Murray_Warmath,No relevant section found,No relevant section found
c07e4052a09c2598f92d6922b09d5f69,David_Foster_Wallace,Suicide,"David Wallace's father revealed that he had suffered from major depressive disorder for over 20 years, but had been able to function with the help of antidepressant medication. However, in June 2007, he stopped taking his primary antidepressant due to a severe reaction with food. His depression returned and he tried other treatments, including electroconvulsive therapy, but eventually went back on his medication, only to find it ineffective. On September 12, 2008, at the age of 46, Wallace wrote a suicide note, arranged part of his manuscript for The Pale King, and hanged himself on the back porch of his house. Memorial gatherings were held at various universities and writers and close acquaintances gave eulogies."
9bb840aaef60ba8e091283674ca3bccd,DeWitt_Wallace,No relevant section found,No relevant section found
53d9a22c53243fb39fea4ba3b3dbbbb9,Edgar_Wallace,Breast cancer,"In 1923, Wallace's ex-wife Ivy was diagnosed with breast cancer. Despite the successful removal of the tumor, it returned in a terminal form by 1925. Sadly, Ivy passed away from the disease in 1926."
ef22c0f28c3b8ca4bb290e5c5aa5009f,Charles_Dudley_Warner,No relevant section found,No relevant section found
0eca89b6a830642f50d87f6488135905,George_Wallace,The cause of death is not mentioned in the provided text.,"On January 13, 1972, Wallace declared himself a Democratic candidate for the presidential election. He competed against Senator George McGovern, Hubert Humphrey, and nine other opponents in the Democratic primaries. Wallace stated that he no longer supported segregation and had always been moderate on racial issues. He echoed Nixon’s stance on affirmative action but expressed opposition to desegregation busing. Wallace performed well in the Florida primary, winning 42% of the vote by carrying every county."
